"hungarian"	"total"	"coupon.php"	"entry_sort_order"	"Sorrend:"
"hungarian"	"total"	"coupon.php"	"error_permission"	"Figyelmeztetés: Önnek nincs jogosultsága, hogy módosítsa az ajándékutalványt!"
"hungarian"	"shipping"	"royal_mail.php"	"heading_title"	"Royal Mail"
"hungarian"	"shipping"	"royal_mail.php"	"text_shipping"	"Shipping"
"hungarian"	"shipping"	"royal_mail.php"	"text_success"	"Success: You have modified Royal Mail shipping!"
"hungarian"	"shipping"	"royal_mail.php"	"entry_rate"	"Rates:<br /><span class=""help"">Example: 5:10.00,7:12.00 Weight:Cost,Weight:Cost, etc..</span>"
"hungarian"	"shipping"	"royal_mail.php"	"entry_insurance"	"Compensation Rates:<br /><span class=""help"">Enter values upto 5,2 decimal places. (12345.67) Example: 34:0,100:1,250:2.25 - Insurance cover for cart values upto 34 would cost 0.00 extra, those values more than 100 and upto 250 will cost 2.25 extra. Do not enter currency symbols.</span>"
"hungarian"	"shipping"	"royal_mail.php"	"entry_airmail_rate_1"	"Rates:<br /><span class=""help"">Example: 5:10.00,7:12.00 Weight:Cost,Weight:Cost, etc..<br /><br />These rates will only be applied to the below countries:<br />AL, AD, AM, AT, AZ, BY, BE, BA, BG, HR, CY, CZ, DK, EE, FO, FI, FR, GE, DE, GI, GR, GL, HU, IS, IE, IT, KZ, KG, LV, LI, LT, LU, MK, MT, MD, MC, NL, NO, PL, PT, RO, RU, SM, SK, SI, ES, SE, CH, TJ, TR, TM, UA, UZ, VA</span>"
"hungarian"	"shipping"	"royal_mail.php"	"entry_airmail_rate_2"	"Rates:<br /><span class=""help"">Example: 5:10.00,7:12.00 Weight:Cost,Weight:Cost, etc..<br /><br />These rates will only be applied to all other countries not in the above list.</span>"
"hungarian"	"shipping"	"royal_mail.php"	"entry_international_signed_rate_1"	"Rates:<br /><span class=""help"">Example: 5:10.00,7:12.00 Weight:Cost,Weight:Cost, etc..<br /><br />These rates will only be applied to the below countries:<br />AL, AD, AM, AT, AZ, BY, BE, BA, BG, HR, CY, CZ, DK, EE, FO, FI, FR, GE, DE, GI, GR, GL, HU, IS, IE, IT, KZ, KG, LV, LI, LT, LU, MK, MT, MD, MC, NL, NO, PL, PT, RO, RU, SM, SK, SI, ES, SE, CH, TJ, TR, TM, UA, UZ, VA</span>"
"hungarian"	"shipping"	"royal_mail.php"	"entry_international_signed_insurance_1"	"Compensation Rates:<br /><span class=""help"">Enter values upto 5,2 decimal places. (12345.67) Example: 34:0,100:1,250:2.25 - Insurance cover for cart values upto 34 would cost 0.00 extra, those values more than 100 and upto 250 will cost 2.25 extra. Do not enter currency symbols.<br /><br />These rates will only be applied to the below countries:<br />AL, AD, AM, AT, AZ, BY, BE, BA, BG, HR, CY, CZ, DK, EE, FO, FI, FR, GE, DE, GI, GR, GL, HU, IS, IE, IT, KZ, KG, LV, LI, LT, LU, MK, MT, MD, MC, NL, NO, PL, PT, RO, RU, SM, SK, SI, ES, SE, CH, TJ, TR, TM, UA, UZ, VA</span>"
"hungarian"	"shipping"	"royal_mail.php"	"entry_international_signed_rate_2"	"Rates:<br /><span class=""help"">Example: 5:10.00,7:12.00 Weight:Cost,Weight:Cost, etc..<br /><br />These rates will only be applied to all other countries not in the above list.</span>"
"hungarian"	"shipping"	"royal_mail.php"	"entry_international_signed_insurance_2"	"Compensation Rates:<br /><span class=""help"">Enter values upto 5,2 decimal places. (12345.67) Example: 34:0,100:1,250:2.25 - Insurance cover for cart values upto 34 would cost 0.00 extra, those values more than 100 and upto 250 will cost 2.25 extra. Do not enter currency symbols.<br /><br />These rates will only be applied to all other countries not in the above list.</span>"
"hungarian"	"shipping"	"royal_mail.php"	"entry_airsure_rate_1"	"Rates:<br /><span class=""help"">Example: 5:10.00,7:12.00 Weight:Cost,Weight:Cost, etc..<br /><br />These rates will only be applied to the below countries:<br />AD, AT, BE, CH, DE, DK, ES, FO, FI, FR, IE, IS, LI, LU, MC, NL, PT, SE</span>"
"hungarian"	"shipping"	"royal_mail.php"	"entry_airsure_insurance_1"	"Compensation Rates:<br /><span class=""help"">Enter values upto 5,2 decimal places. (12345.67) Example: 34:0,100:1,250:2.25 - Insurance cover for cart values upto 34 would cost 0.00 extra, those values more than 100 and upto 250 will cost 2.25 extra. Do not enter currency symbols.<br /><br />These rates will only be applied to the below countries:<br />AD, AT, BE, CH, DE, DK, ES, FO, FI, FR, IE, IS, LI, LU, MC, NL, PT, SE</span>"
"hungarian"	"shipping"	"royal_mail.php"	"entry_airsure_rate_2"	"Rates:<br /><span class=""help"">Example: 5:10.00,7:12.00 Weight:Cost,Weight:Cost, etc..<br /><br />These rates will only be applied to the below countries:<br />BR, CA, HK, MY, NZ, SG, US</span>"
"hungarian"	"shipping"	"royal_mail.php"	"entry_airsure_insurance_2"	"Compensation Rates:<br /><span class=""help"">Enter values upto 5,2 decimal places. (12345.67) Example: 34:0,100:1,250:2.25 - Insurance cover for cart values upto 34 would cost 0.00 extra, those values more than 100 and upto 250 will cost 2.25 extra. Do not enter currency symbols.<br /><br />These rates will only be applied to the below countries:<br />BR, CA, HK, MY, NZ, SG, US</span>"
"hungarian"	"shipping"	"royal_mail.php"	"entry_display_weight"	"Display Delivery Weight:<br /><span class=""help"">Do you want to display the shipping weight? (e.g. Delivery Weight : 2.7674 Kg's)</span>"
"hungarian"	"shipping"	"royal_mail.php"	"entry_display_insurance"	"Display Insurance:<br /><span class=""help"">Do you want to display the shipping insurance? (e.g. Insured upto &pound;500)</span>"
"hungarian"	"shipping"	"royal_mail.php"	"entry_weight_class"	"Weight Class:"
"hungarian"	"shipping"	"royal_mail.php"	"entry_tax_class"	"Tax Class:"
"hungarian"	"shipping"	"royal_mail.php"	"entry_geo_zone"	"Geo Zone:"
"hungarian"	"shipping"	"royal_mail.php"	"entry_status"	"Status:"
"hungarian"	"shipping"	"royal_mail.php"	"entry_sort_order"	"Sort Order:"
"hungarian"	"shipping"	"royal_mail.php"	"tab_1st_class_standard"	"First Class Standard Post"
"hungarian"	"shipping"	"royal_mail.php"	"tab_1st_class_recorded"	"First Class Recorded Post"
"hungarian"	"shipping"	"royal_mail.php"	"tab_2nd_class_standard"	"Second Class Standard Post"
"hungarian"	"shipping"	"royal_mail.php"	"tab_2nd_class_recorded"	"Second Class Recorded Post"
"hungarian"	"shipping"	"royal_mail.php"	"tab_special_delivery_500"	"Special Delivery Next Day (&pound;500)"
"hungarian"	"shipping"	"royal_mail.php"	"tab_special_delivery_1000"	"Special Delivery Next Day (&pound;1000)"
"hungarian"	"shipping"	"royal_mail.php"	"tab_special_delivery_2500"	"Special Delivery Next Day (&pound;2500)"
"hungarian"	"shipping"	"royal_mail.php"	"tab_standard_parcels"	"Standard Parcels"
"hungarian"	"shipping"	"royal_mail.php"	"tab_airmail"	"Airmail"
"hungarian"	"shipping"	"royal_mail.php"	"tab_international_signed"	"International Signed"
"hungarian"	"shipping"	"royal_mail.php"	"tab_airsure"	"Airsure"
"hungarian"	"shipping"	"royal_mail.php"	"tab_surface"	"Surface"
"hungarian"	"shipping"	"royal_mail.php"	"error_permission"	"Warning: You do not have permission to modify Royal Mail shipping!"
"hungarian"	"shipping"	"citylink.php"	"heading_title"	"Citylink"
"hungarian"	"shipping"	"citylink.php"	"text_shipping"	"Shipping"
"hungarian"	"shipping"	"citylink.php"	"text_success"	"Success: You have modified Citylink shipping!"
"hungarian"	"shipping"	"citylink.php"	"entry_rate"	"Citylink Rates:<br /><span class=""help"">Enter values upto 5,2 decimal places. (12345.67) Example: .1:1,.25:1.27 - Weights less than or equal to 0.1Kg would cost &pound;1.00, Weights less than or equal to 0.25g but more than 0.1Kg will cost 1.27. Do not enter KG or symbols.</span>"
"hungarian"	"shipping"	"citylink.php"	"entry_tax_class"	"Tax Class:"
"hungarian"	"shipping"	"citylink.php"	"entry_geo_zone"	"Geo Zone:"
"hungarian"	"shipping"	"citylink.php"	"entry_status"	"Status:"
"hungarian"	"shipping"	"citylink.php"	"entry_sort_order"	"Sort Order:"
"hungarian"	"shipping"	"citylink.php"	"error_permission"	"Warning: You do not have permission to modify Citylink shipping!"
"hungarian"	"shipping"	"ups.php"	"heading_title"	"UPS"
"hungarian"	"shipping"	"ups.php"	"text_shipping"	"Shipping"
"hungarian"	"shipping"	"ups.php"	"text_success"	"Success: You have modified UPS shipping!"
"hungarian"	"shipping"	"ups.php"	"text_regular_daily_pickup"	"Regular Daily Pickup"
"hungarian"	"shipping"	"ups.php"	"text_daily_pickup"	"Daily Pickup"
"hungarian"	"shipping"	"ups.php"	"text_customer_counter"	"Customer Counter"
"hungarian"	"shipping"	"ups.php"	"text_one_time_pickup"	"One Time Pickup"
"hungarian"	"shipping"	"ups.php"	"text_on_call_air_pickup"	"On Call Air Pickup"
"hungarian"	"shipping"	"ups.php"	"text_letter_center"	"Letter Center"
"hungarian"	"shipping"	"ups.php"	"text_air_service_center"	"Air Service Center"
"hungarian"	"shipping"	"ups.php"	"text_suggested_retail_rates"	"Suggested Retail Rates (UPS Store)"
"hungarian"	"shipping"	"ups.php"	"text_package"	"Package"
"hungarian"	"shipping"	"ups.php"	"text_ups_letter"	"UPS Letter"
"hungarian"	"shipping"	"ups.php"	"text_ups_tube"	"UPS Tube"
"hungarian"	"shipping"	"ups.php"	"text_ups_pak"	"UPS Pak"
"hungarian"	"shipping"	"ups.php"	"text_ups_express_box"	"UPS Express Box"
"hungarian"	"shipping"	"ups.php"	"text_ups_25kg_box"	"UPS 25kg box"
"hungarian"	"shipping"	"ups.php"	"text_ups_10kg_box"	"UPS 10kg box"
"hungarian"	"shipping"	"ups.php"	"text_us"	"US Origin"
"hungarian"	"shipping"	"ups.php"	"text_ca"	"Canada Origin"
"hungarian"	"shipping"	"ups.php"	"text_eu"	"European Union Origin"
"hungarian"	"shipping"	"ups.php"	"text_pr"	"Puerto Rico Origin"
"hungarian"	"shipping"	"ups.php"	"text_mx"	"Mexico Origin"
"hungarian"	"shipping"	"ups.php"	"text_other"	"All Other Origins"
"hungarian"	"shipping"	"ups.php"	"text_test"	"Test"
"hungarian"	"shipping"	"ups.php"	"text_production"	"Production"
"hungarian"	"shipping"	"ups.php"	"text_residential"	"Residential"
"hungarian"	"shipping"	"ups.php"	"text_commercial"	"Commercial"
"hungarian"	"shipping"	"ups.php"	"text_next_day_air"	"UPS Next Day Air"
"hungarian"	"shipping"	"ups.php"	"text_2nd_day_air"	"UPS Second Day Air"
"hungarian"	"shipping"	"ups.php"	"text_ground"	"UPS Ground"
"hungarian"	"shipping"	"ups.php"	"text_3_day_select"	"UPS Three-Day Select"
"hungarian"	"shipping"	"ups.php"	"text_next_day_air_saver"	"UPS Next Day Air Saver"
"hungarian"	"shipping"	"ups.php"	"text_next_day_air_early_am"	"UPS Next Day Air Early A.M."
"hungarian"	"shipping"	"ups.php"	"text_2nd_day_air_am"	"UPS Second Day Air A.M."
"hungarian"	"shipping"	"ups.php"	"text_saver"	"UPS Saver"
"hungarian"	"shipping"	"ups.php"	"text_worldwide_express"	"UPS Worldwide Express"
"hungarian"	"shipping"	"ups.php"	"text_worldwide_expedited"	"UPS Worldwide Expedited"
"hungarian"	"shipping"	"ups.php"	"text_standard"	"UPS Standard"
"hungarian"	"shipping"	"ups.php"	"text_worldwide_express_plus"	"UPS Worldwide Express Plus"
"hungarian"	"shipping"	"ups.php"	"text_express"	"UPS Express"
"hungarian"	"shipping"	"ups.php"	"text_expedited"	"UPS Expedited"
"hungarian"	"shipping"	"ups.php"	"text_express_early_am"	"UPS Express Early A.M."
"hungarian"	"shipping"	"ups.php"	"text_express_plus"	"UPS Express Plus"
"hungarian"	"shipping"	"ups.php"	"text_today_standard"	"UPS Today Standard"
"hungarian"	"shipping"	"ups.php"	"text_today_dedicated_courier"	"UPS Today Dedicated Courier"
"hungarian"	"shipping"	"ups.php"	"text_today_intercity"	"UPS Today Intercity"
"hungarian"	"shipping"	"ups.php"	"text_today_express"	"UPS Today Express"
"hungarian"	"shipping"	"ups.php"	"text_today_express_saver"	"UPS Today Express Saver"
"hungarian"	"shipping"	"ups.php"	"entry_key"	"Access Key:<span class=""help"">Enter the XML rates access key assigned to you by UPS.</span>"
"hungarian"	"shipping"	"ups.php"	"entry_username"	"Username:<span class=""help"">Enter your UPS Services account username.</span>"
"hungarian"	"shipping"	"ups.php"	"entry_password"	"Password:<span class=""help"">Enter your UPS Services account password.</span>"
"hungarian"	"shipping"	"ups.php"	"entry_pickup"	"Pickup Method:<span class=""help"">How do you give packages to UPS (only used when origin is US)?</span>"
"hungarian"	"shipping"	"ups.php"	"entry_packaging"	"Packaging Type:<span class=""help"">What kind of packaging do you use?</span>"
"hungarian"	"shipping"	"ups.php"	"entry_classification"	"Customer Classification Code:<span class=""help"">01 - If you are billing to a UPS account and have a daily UPS pickup, 03 - If you do not have a UPS account or you are billing to a UPS account but do not have a daily pickup, 04 - If you are shipping from a retail outlet (only used when origin is US)</span>"
"hungarian"	"shipping"	"ups.php"	"entry_origin"	"Shipping Origin Code:<span class=""help"">What origin point should be used (this setting affects only what UPS product names are shown to the user)</span>"
"hungarian"	"shipping"	"ups.php"	"entry_city"	"Origin City:<span class=""help"">Enter the name of the origin city.</span>"
"hungarian"	"shipping"	"ups.php"	"entry_state"	"Origin State/Province:<span class=""help"">Enter the two-letter code for your origin state/province.</span>"
"hungarian"	"shipping"	"ups.php"	"entry_country"	"Origin Country:<span class=""help"">Enter the two-letter code for your origin country.</span>"
"hungarian"	"shipping"	"ups.php"	"entry_postcode"	"Origin Zip/Postal Code:<span class=""help"">Enter your origin zip/postalcode.</span>"
"hungarian"	"shipping"	"ups.php"	"entry_test"	"Test Mode:<span class=""help"">Use this module in Test (YES) or Production mode (NO)?</span>"
"hungarian"	"shipping"	"ups.php"	"entry_quote_type"	"Quote Type:<span class=""help"">Quote for Residential or Commercial Delivery.</span>"
"hungarian"	"shipping"	"ups.php"	"entry_service"	"Services:<span class=""help"">Select the UPS services to be offered.</span>"
"hungarian"	"shipping"	"ups.php"	"entry_insurance"	"Enable Insurance:<span class=""help"">Enables insurance with product total as the value</span>"
"hungarian"	"shipping"	"ups.php"	"entry_display_weight"	"Display Delivery Weight:<br /><span class=""help"">Do you want to display the shipping weight? (e.g. Delivery Weight : 2.7674 Kg's)</span>"
"hungarian"	"shipping"	"ups.php"	"entry_weight_code"	"Weight Code:<br /><span class=""help"">Allowed kgs or lbs. Make sure you match the weight class with the UPS accepted weight code.</span>"
"hungarian"	"shipping"	"ups.php"	"entry_weight_class"	"Weight Class:<span class=""help"">Set to kilograms or pounds.</span>"
"hungarian"	"shipping"	"ups.php"	"entry_length_code"	"Length Code:<br /><span class=""help"">Make sure you match the measurement class with the measurement code.</span>"
"hungarian"	"shipping"	"ups.php"	"entry_length_class"	"Length Class:<span class=""help"">Set to centimeters or inches.</span>"
"hungarian"	"shipping"	"ups.php"	"entry_dimension"	"Dimensions (L x W x H):"
"hungarian"	"shipping"	"ups.php"	"entry_tax_class"	"Tax Class:"
"hungarian"	"shipping"	"ups.php"	"entry_geo_zone"	"Geo Zone:"
"hungarian"	"shipping"	"ups.php"	"entry_status"	"Status:"
"hungarian"	"shipping"	"ups.php"	"entry_sort_order"	"Sort Order:"
"hungarian"	"shipping"	"ups.php"	"error_permission"	"Warning: You do not have permission to modify UPS (US) shipping!"
"hungarian"	"shipping"	"ups.php"	"error_key"	"Access Key Required!"
"hungarian"	"shipping"	"ups.php"	"error_username"	"Username Required!"
"hungarian"	"shipping"	"ups.php"	"error_password"	"Password Required!"
"hungarian"	"shipping"	"ups.php"	"error_city"	"Origin City!"
"hungarian"	"shipping"	"ups.php"	"error_state"	"Origin State/Province Required!"
"hungarian"	"shipping"	"ups.php"	"error_country"	"Origin Country Required!"
"hungarian"	"shipping"	"free.php"	"heading_title"	"Free Shipping"
"hungarian"	"shipping"	"free.php"	"text_shipping"	"Shipping"
"hungarian"	"shipping"	"free.php"	"text_success"	"Success: You have modified free shipping!"
"hungarian"	"shipping"	"free.php"	"entry_total"	"Total:<br /><span class=""help"">Sub-Total amount needed before the free shipping module becomes available.</span>"
"hungarian"	"shipping"	"free.php"	"entry_geo_zone"	"Geo Zone:"
"hungarian"	"shipping"	"free.php"	"entry_status"	"Status:"
"hungarian"	"shipping"	"free.php"	"entry_sort_order"	"Sort Order:"
"hungarian"	"shipping"	"free.php"	"error_permission"	"Warning: You do not have permission to modify free shipping!"
"hungarian"	"shipping"	"item.php"	"heading_title"	"Per Item"
"hungarian"	"shipping"	"item.php"	"text_shipping"	"Shipping"
"hungarian"	"shipping"	"item.php"	"text_success"	"Success: You have modified shipping per item rates!"
"hungarian"	"shipping"	"item.php"	"entry_cost"	"Cost:"
"hungarian"	"shipping"	"item.php"	"entry_tax_class"	"Tax Class:"
"hungarian"	"shipping"	"item.php"	"entry_geo_zone"	"Geo Zone:"
"hungarian"	"shipping"	"item.php"	"entry_status"	"Status:"
"hungarian"	"shipping"	"item.php"	"entry_sort_order"	"Sort Order:"
"hungarian"	"shipping"	"item.php"	"error_permission"	"Warning: You do not have permission to modify shipping per item rates!"
"hungarian"	"shipping"	"parcelforce_48.php"	"heading_title"	"Parcelforce 48"
"hungarian"	"shipping"	"parcelforce_48.php"	"text_shipping"	"Shipping"
"hungarian"	"shipping"	"parcelforce_48.php"	"text_success"	"Success: You have modified Parcelforce 48 shipping!"
"hungarian"	"shipping"	"parcelforce_48.php"	"entry_rate"	"Parcelforce 48 Rates:<br /><span class=""help"">Enter values upto 5,2 decimal places. (12345.67) Example: .1:1,.25:1.27 - Weights less than or equal to 0.1Kg would cost 1.00, Weights less than or equal to 0.25g but more than 0.1Kg will cost 1.27. Do not enter KG or symbols.</span>"
"hungarian"	"shipping"	"parcelforce_48.php"	"entry_insurance"	"Parcelforce48 Compensation Rates:<br /><span class=""help"">Enter values upto 5,2 decimal places. (12345.67) Example: 34:0,100:1,250:2.25 - Insurance cover for cart values upto 34 would cost 0.00 extra, those values more than 100 and upto 250 will cost 2.25 extra. Do not enter currency symbols.</span>"
"hungarian"	"shipping"	"parcelforce_48.php"	"entry_display_weight"	"Display Delivery Weight:<br /><span class=""help"">Do you want to display the shipping weight? (e.g. Delivery Weight : 2.7674 Kg's)</span>"
"hungarian"	"shipping"	"parcelforce_48.php"	"entry_display_insurance"	"Display Insurance:<br /><span class=""help"">Do you want to display the shipping insurance? (e.g. Insured upto 500)</span>"
"hungarian"	"shipping"	"parcelforce_48.php"	"entry_display_time"	"Display Delivery Time:<br /><span class=""help"">Do you want to display the shipping time? (e.g. Ships within 3 to 5 days)</span>"
"hungarian"	"shipping"	"parcelforce_48.php"	"entry_tax_class"	"Tax Class:"
"hungarian"	"shipping"	"parcelforce_48.php"	"entry_geo_zone"	"Geo Zone:"
"hungarian"	"shipping"	"parcelforce_48.php"	"entry_status"	"Status:"
"hungarian"	"shipping"	"parcelforce_48.php"	"entry_sort_order"	"Sort Order:"
"hungarian"	"shipping"	"parcelforce_48.php"	"error_permission"	"Warning: You do not have permission to modify Parcelforce 48 shipping!"
"hungarian"	"shipping"	"pickup.php"	"heading_title"	"Pickup From Store"
"hungarian"	"shipping"	"pickup.php"	"text_shipping"	"Shipping"
"hungarian"	"shipping"	"pickup.php"	"text_success"	"Success: You have modified pickup from store!"
"hungarian"	"shipping"	"pickup.php"	"entry_geo_zone"	"Geo Zone:"
"hungarian"	"shipping"	"pickup.php"	"entry_status"	"Status:"
"hungarian"	"shipping"	"pickup.php"	"entry_sort_order"	"Sort Order:"
"hungarian"	"shipping"	"pickup.php"	"error_permission"	"Warning: You do not have permission to modify pickup from store!"
"hungarian"	"shipping"	"weight.php"	"heading_title"	"Weight Based Shipping"
"hungarian"	"shipping"	"weight.php"	"text_shipping"	"Shipping"
"hungarian"	"shipping"	"weight.php"	"text_success"	"Success: You have modified weight based shipping!"
"hungarian"	"shipping"	"weight.php"	"entry_rate"	"Rates:<br /><span class=""help"">Example: 5:10.00,7:12.00 Weight:Cost,Weight:Cost, etc..</span>"
"hungarian"	"shipping"	"weight.php"	"entry_tax_class"	"Tax Class:"
"hungarian"	"shipping"	"weight.php"	"entry_geo_zone"	"Geo Zone:"
"hungarian"	"shipping"	"weight.php"	"entry_status"	"Status:"
"hungarian"	"shipping"	"weight.php"	"entry_sort_order"	"Sort Order:"
"hungarian"	"shipping"	"weight.php"	"error_permission"	"Warning: You do not have permission to modify weight based shipping!"
"hungarian"	"shipping"	"flat.php"	"heading_title"	"Flat Rate"
"hungarian"	"shipping"	"flat.php"	"text_shipping"	"Shipping"
"hungarian"	"shipping"	"flat.php"	"text_success"	"Success: You have modified flat rate shipping!"
"hungarian"	"shipping"	"flat.php"	"entry_cost"	"Cost:"
"hungarian"	"shipping"	"flat.php"	"entry_tax_class"	"Tax Class:"
"hungarian"	"shipping"	"flat.php"	"entry_geo_zone"	"Geo Zone:"
"hungarian"	"shipping"	"flat.php"	"entry_status"	"Status:"
"hungarian"	"shipping"	"flat.php"	"entry_sort_order"	"Sort Order:"
"hungarian"	"shipping"	"flat.php"	"error_permission"	"Warning: You do not have permission to modify flat rate shipping!"
"hungarian"	"shipping"	"usps.php"	"heading_title"	"United States Postal Service"
"hungarian"	"shipping"	"usps.php"	"text_shipping"	"Shipping"
"hungarian"	"shipping"	"usps.php"	"text_success"	"Success: You have modified United States Postal Service!"
"hungarian"	"shipping"	"usps.php"	"text_domestic_00"	"First-Class Mail Package"
"hungarian"	"shipping"	"usps.php"	"text_domestic_01"	"First-Class Mail Large Envelope"
"hungarian"	"shipping"	"usps.php"	"text_domestic_02"	"First-Class Mail Letter"
"hungarian"	"shipping"	"usps.php"	"text_domestic_03"	"First-Class Mail Postcards"
"hungarian"	"shipping"	"usps.php"	"text_domestic_1"	"Priority Mail"
"hungarian"	"shipping"	"usps.php"	"text_domestic_2"	"Express Mail Hold for Pickup"
"hungarian"	"shipping"	"usps.php"	"text_domestic_3"	"Express Mail"
"hungarian"	"shipping"	"usps.php"	"text_domestic_4"	"Parcel Post"
"hungarian"	"shipping"	"usps.php"	"text_domestic_5"	"Bound Printed Matter"
"hungarian"	"shipping"	"usps.php"	"text_domestic_6"	"Media Mail"
"hungarian"	"shipping"	"usps.php"	"text_domestic_7"	"Library"
